id,page_id,section_id,title,content,order
2d6b61a4-ec73-5f49-9d96-588b6be87428,4069f944-2302-5d00-95c4-dfa7f4149a3a,most-common-errors,Most common errors ​,"trying to sign up a user that already exists in the user base in Xano (need to login instead), trying to sign up a user with a password that doesn’t match Xano’s default requirements (at least 6 characters and 1 capital letter at the time of writing), trying to login a user that doesn’t exist in the user base in Xano (need to signup instead) trying to login with invalid credentials. If you don't find a solution using the WeWeb debugger, consider using the Run & Debug command in Xano directly to make sure everything is properly set up in the back-end.",20
c676672b-3220-5040-a9b4-9e475d874fa6,4069f944-2302-5d00-95c4-dfa7f4149a3a,forgot-password-with-xano-auth,Forgot Password with Xano Auth ​,Once you've setup Xano and Sendgrid as explained above – barring the redirect URLs – you'll be able to set things up in your WeWeb user interface.,21
c077cfc9-8340-52f1-857e-03f0b975c846,4069f944-2302-5d00-95c4-dfa7f4149a3a,step-1-create-dedicated-pages-in-weweb,Step 1: Create Dedicated Pages in WeWeb ​,"In WeWeb, you'll want to create 2 pages. The first page with a ""Change password"" section: The second page with an ""Reset password"" section: Once you have created the ""Update password"" page, you'll be able to update the magic_link_redirect_uri variable in your Xano settings:  The value will be the URL of the page which contains the ""Update password"" form.",22
0f7cdb44-c05d-51f8-94e1-dcfddd747e68,4069f944-2302-5d00-95c4-dfa7f4149a3a,step-2-–-workflow-to-request-magic-link,Step 2 – Workflow to Request Magic Link ​,"On the ""Forgot password"" Form Container, you'll notice there is a Workflow. Here's how you update it to ensure the user receives an email with a magic link when they submit the form: copy the Xano API endpoint that requests a magic link, and bind the email query string field to the email value variable in the form. Depending on how you created your endpoints in Xano – using the Starter template or installing the Magic Link with Sendgrid extension for example – the endpoint may have a different name – request-magic-link or magic-link for example.",23
ff25f8eb-5bfe-5f0b-9ca2-9c64deb69d85,4069f944-2302-5d00-95c4-dfa7f4149a3a,step-3-–-workflow-to-reset-the-user-s-password,Step 3 – Workflow to Reset the User's Password ​,"You'll also need to update the Workflow on the ""Update password"" Form Container.",24
d9436066-41d0-5496-8f46-167908259519,4069f944-2302-5d00-95c4-dfa7f4149a3a,action-1-login-with-the-magic-link,Action 1: Login with the magic link ​,"First, you'll need to copy the API endpoint that allows the user to login with a magic link:  Again, the API endpoint may have a different path depending on how you created it in Xano. Make sure it's the one that allows the user to login with a magic token instead of a password. Then, in WeWeb, you'll need to create a Variable of type Query, named token :  Why of type Query? Because when the user clicks on the magic link in the email, they will be redirected to the URL you pasted in the Xano settings with an additional query string at the end that contains a magic token. It will look something like this:  Why name it token ? Because, as you can see from the screenshot above, in the magic link provided by Xano and Sendgrid, the parameter at the beginning of the query string is token . If we want WeWeb to get the value from this query string, we need to give our Query Variable the same name. Finally,  you'll need to bind that token variable to the magic_token field:  Why name the field key magic_token ? Because that's the name of the input variable in Xano by default:",25
e23c7666-e330-5d76-bc60-26ea033ba922,4069f944-2302-5d00-95c4-dfa7f4149a3a,action-2-update-the-password,Action 2: Update the password ​,"When the user submits the form, the first step will be to log in using the magic token in the magic link. That's what we saw in action 1. The second action will be to update that user's password in the user table with the information submitted in the form. Endpoint First, you'll need to paste the update-password endpoint from Xano. You should bind the password and confirm_password values to the Form Variables and the Authorization field to the authToken returned by Action 1 of the Workflow:  I'm sure the Xano team will fix this quickly but we ran into a couple of glitches during our setup using their Starter template. Here's how to make sure the update-password endpoint is setup correctly:",26
3ca7c98e-18dd-5100-b092-7622ae438a8d,4069f944-2302-5d00-95c4-dfa7f4149a3a,_1-user-field-value,1- User field_value ​,"First, make sure the user inputs are setup correctly in the update_password endpoint. The field_value which should be auth > id :  Depending on how you created the endpoint, it may be missing or appear as text > id .",27
2f6be036-0280-5c16-a485-9b607c4f2fec,4069f944-2302-5d00-95c4-dfa7f4149a3a,_2-input-types-of-password-and-confirm-password-variables,2- Input types of password and confirm_password variables ​,"In the Starter template, these two variables are of type Password. After chatting with Xano's support team, it turns out you should delete these two variables and add two Text Inputs instead: So your two text inputs should look like this:",28
c677fd34-c61e-57f9-937e-26631d18754d,4069f944-2302-5d00-95c4-dfa7f4149a3a,action-3-redirect-user-to-a-login-page,Action 3: Redirect user to a login page ​,"Once the user has updated their password, you'll usually want to redirect them to a login page. If you'd like to redirect them to another page, we recommend you add a step before the Change page Action where you will login the user with their new credentials. And that's it! You've successful setup a forgot password flow for your users using WeWeb, Xano Auth, and Sendgrid 🙂",29
d1aae8b9-63db-5d5e-977f-01f916bc163d,4069f944-2302-5d00-95c4-dfa7f4149a3a,oauth-social-sign-in,OAuth (social sign-in) ​,,30
f340b00b-bb27-5a4f-b9ae-c6ae287dc7ef,4069f944-2302-5d00-95c4-dfa7f4149a3a,pre-requisites,Pre-requisites ​,"Before you can setup a signup and/or login flow with a third-party provider in WeWeb, you'll need to: created and configured a project with the OAuth provider of your choice (e.g. Google, Slack, LinkedIn, etc.) installed and configured the related OAuth extension in Xano with the OAuth credentials provided by the provider Assuming you have added and installed an OAuth extension in Xano , you will be able to see the provider(s) in the configuration of the Xano Auth plugin:",31
6f9567e7-868f-59b8-b842-ab5232758353,4069f944-2302-5d00-95c4-dfa7f4149a3a,login-or-signup-flow,Login or signup flow ​,"The first step to allow users to signup or login with an OAuth provider is to trigger a workflow, for example, on click of a ""Continue with Google"" button. In that workflow, you'll need to: choose the Login Provider action, select which provider you want to work with, and redirect the user to a public, blank page  This last step is crucial (more on this in a second). In our case, we named the page Login with provider redirect page to be super explicit but of course, you can choose a shorter name. It doesn't really matter since the user will not even notice they are routed through this page.",32
cc4dbda5-9d19-5912-8ff5-1b10ef385120,4069f944-2302-5d00-95c4-dfa7f4149a3a,public-blank-page-for-3rd-party,Public blank page for 3rd-party ​,"Before your app is fully secured, it needs to render a page to save the authentication cookies and get back the user from the OAuth provider. That needs to happen on a public page. Then you can redirect the user to the page of your choice, public or private. The process is the following: user selects Oauth provider on your WeWeb app user is redirected to the Oauth provider consent screen user is redirected back to your WeWeb app, on a public page, where cookies are setup user is redirected to a private page on your WeWeb app We took care of steps 1 through 3 when we created the workflow with the Login Provider action above and redirected users to an empty public page. Now we need to trigger a workflow on that page so that the authenticated user is immediately redirected to the page we want them to see post signup/login:  The workflow should have: a trigger On Page Load (before fetching collections) because you want to redirect the user as soon as possible a Change page action that redirects the user to the page you want them to see after signing up or logging in  That's it, you've got OAuth configured on your Xano project.",33
